DATE,BOROUGH,WEEKDAY,YEAR,MONTH,DAY,COLLISION_DATE,TEMP,DEWP,SLP,VISIB,WDSP,MXPSD,GUST,MAX,MIN,PRCP,SNDP,FOG,CYC_KILL,CYC_INJD,MOTO_KILL,MOTO_INJD,PEDS_KILL,PEDS_INJD,PERS_KILL,PERS_INJD,NUM_COLS
01/01/2017,STATEN ISLAND,7,2017,1,1,01/01/2017,44.4,33.6,1017.4,9,13.4,18.1,27,48,39,0.03,999.9,0,0,0,0,3,0,1,0,4,19
01/01/2017,BROOKLYN,7,2017,1,1,01/01/2017,44.4,33.6,1017.4,9,13.4,18.1,27,48,39,0.03,999.9,0,0,3,1,36,1,6,1,45,152
01/01/2017,MANHATTAN,7,2017,1,1,01/01/2017,44.4,33.6,1017.4,9,13.4,18.1,27,48,39,0.03,999.9,0,0,2,0,16,0,6,0,24,84
01/01/2017,QUEENS,7,2017,1,1,01/01/2017,44.4,33.6,1017.4,9,13.4,18.1,27,48,39,0.03,999.9,0,0,2,0,45,1,6,1,53,138
01/01/2017,BRONX,7,2017,1,1,01/01/2017,44.4,33.6,1017.4,9,13.4,18.1,27,48,39,0.03,999.9,0,0,0,0,32,1,5,1,37,73
01/02/2017,QUEENS,3,2017,2,1,01/02/2017,38.7,31.3,1011.6,9.7,10.5,21,27,45,21.9,0,999.9,0,0,2,0,15,0,7,0,24,146
01/02/2017,BROOKLYN,3,2017,2,1,01/02/2017,38.7,31.3,1011.6,9.7,10.5,21,27,45,21.9,0,999.9,0,0,7,0,22,0,8,0,37,150
01/02/2017,BRONX,3,2017,2,1,01/02/2017,38.7,31.3,1011.6,9.7,10.5,21,27,45,21.9,0,999.9,0,0,2,0,31,0,6,0,39,86
01/02/2017,MANHATTAN,3,2017,2,1,01/02/2017,38.7,31.3,1011.6,9.7,10.5,21,27,45,21.9,0,999.9,0,0,5,0,8,0,10,0,23,135
01/02/2017,STATEN ISLAND,3,2017,2,1,01/02/2017,38.7,31.3,1011.6,9.7,10.5,21,27,45,21.9,0,999.9,0,0,0,0,2,0,1,0,3,27
01/03/2017,BRONX,3,2017,3,1,01/03/2017,47.4,45.8,1007,2,11.5,24.1,29.9,52,41,0.03,999.9,1,0,1,0,16,0,8,0,25,83
01/03/2017,BROOKLYN,3,2017,3,1,01/03/2017,47.4,45.8,1007,2,11.5,24.1,29.9,52,41,0.03,999.9,1,0,2,0,28,0,6,0,36,153
01/03/2017,QUEENS,3,2017,3,1,01/03/2017,47.4,45.8,1007,2,11.5,24.1,29.9,52,41,0.03,999.9,1,0,4,1,33,0,4,0,41,161
01/03/2017,MANHATTAN,3,2017,3,1,01/03/2017,47.4,45.8,1007,2,11.5,24.1,29.9,52,41,0.03,999.9,1,0,4,0,7,0,9,0,20,120
01/03/2017,STATEN ISLAND,3,2017,3,1,01/03/2017,47.4,45.8,1007,2,11.5,24.1,29.9,52,41,0.03,999.9,1,0,1,0,6,0,0,0,7,29
01/04/2017,BROOKLYN,6,2017,4,1,01/04/2017,39.8,36.9,1005.9,3.3,24.2,33,44.1,44.1,35.1,1.43,999.9,0,0,2,0,35,0,5,0,42,170
01/04/2017,QUEENS,6,2017,4,1,01/04/2017,39.8,36.9,1005.9,3.3,24.2,33,44.1,44.1,35.1,1.43,999.9,0,0,1,1,32,0,1,0,34,159
01/04/2017,MANHATTAN,6,2017,4,1,01/04/2017,39.8,36.9,1005.9,3.3,24.2,33,44.1,44.1,35.1,1.43,999.9,0,0,3,0,6,0,5,0,14,109
01/04/2017,BRONX,6,2017,4,1,01/04/2017,39.8,36.9,1005.9,3.3,24.2,33,44.1,44.1,35.1,1.43,999.9,0,0,0,0,20,0,1,0,21,90
01/04/2017,STATEN ISLAND,6,2017,4,1,01/04/2017,39.8,36.9,1005.9,3.3,24.2,33,44.1,44.1,35.1,1.43,999.9,0,0,0,0,3,0,0,0,3,31
01/05/2017,QUEENS,1,2017,5,1,01/05/2017,49.3,45.3,1019.8,5,10.6,15.9,999.9,57.9,44.6,0,999.9,1,0,3,0,39,0,2,0,44,154
01/05/2017,BRONX,1,2017,5,1,01/05/2017,49.3,45.3,1019.8,5,10.6,15.9,999.9,57.9,44.6,0,999.9,1,0,1,0,17,0,8,0,26,115
01/05/2017,MANHATTAN,1,2017,5,1,01/05/2017,49.3,45.3,1019.8,5,10.6,15.9,999.9,57.9,44.6,0,999.9,1,0,6,0,16,0,7,0,28,119
01/05/2017,BROOKLYN,1,2017,5,1,01/05/2017,49.3,45.3,1019.8,5,10.6,15.9,999.9,57.9,44.6,0,999.9,1,0,4,0,26,0,13,0,43,182
01/05/2017,STATEN ISLAND,1,2017,5,1,01/05/2017,49.3,45.3,1019.8,5,10.6,15.9,999.9,57.9,44.6,0,999.9,1,0,0,0,4,0,1,0,5,47
01/06/2017,QUEENS,4,2017,6,1,01/06/2017,55.7,53.8,1013.3,3,7.7,13,999.9,61,51.8,0.01,999.9,1,0,3,0,46,0,6,0,56,174
01/06/2017,MANHATTAN,4,2017,6,1,01/06/2017,55.7,53.8,1013.3,3,7.7,13,999.9,61,51.8,0.01,999.9,1,0,7,0,16,0,8,0,31,141
01/06/2017,BROOKLYN,4,2017,6,1,01/06/2017,55.7,53.8,1013.3,3,7.7,13,999.9,61,51.8,0.01,999.9,1,0,6,0,18,0,10,0,34,159
01/06/2017,STATEN ISLAND,4,2017,6,1,01/06/2017,55.7,53.8,1013.3,3,7.7,13,999.9,61,51.8,0.01,999.9,1,0,0,0,7,0,0,0,7,41
01/06/2017,BRONX,4,2017,6,1,01/06/2017,55.7,53.8,1013.3,3,7.7,13,999.9,61,51.8,0.01,999.9,1,0,1,0,29,0,9,0,43,107
01/07/2017,BRONX,6,2017,7,1,01/07/2017,67.7,66.3,1016.8,5.9,13,17.1,22,73,63,0,999.9,0,0,1,0,33,0,1,0,37,94
01/07/2017,QUEENS,6,2017,7,1,01/07/2017,67.7,66.3,1016.8,5.9,13,17.1,22,73,63,0,999.9,0,0,1,0,70,1,6,1,78,164
01/07/2017,MANHATTAN,6,2017,7,1,01/07/2017,67.7,66.3,1016.8,5.9,13,17.1,22,73,63,0,999.9,0,0,3,0,20,0,10,0,33,97
01/07/2017,BROOKLYN,6,2017,7,1,01/07/2017,67.7,66.3,1016.8,5.9,13,17.1,22,73,63,0,999.9,0,0,6,0,58,0,9,0,73,167
01/07/2017,STATEN ISLAND,6,2017,7,1,01/07/2017,67.7,66.3,1016.8,5.9,13,17.1,22,73,63,0,999.9,0,0,0,0,3,0,1,0,4,24
01/08/2017,QUEENS,2,2017,8,1,01/08/2017,68.2,64.8,1017.1,10,8.6,12,999.9,75.9,50,0,999.9,0,0,5,0,37,1,13,1,55,187
01/08/2017,BRONX,2,2017,8,1,01/08/2017,68.2,64.8,1017.1,10,8.6,12,999.9,75.9,50,0,999.9,0,0,1,0,31,0,6,0,38,117
01/08/2017,BROOKLYN,2,2017,8,1,01/08/2017,68.2,64.8,1017.1,10,8.6,12,999.9,75.9,50,0,999.9,0,0,7,0,54,0,8,0,69,195
01/08/2017,STATEN ISLAND,2,2017,8,1,01/08/2017,68.2,64.8,1017.1,10,8.6,12,999.9,75.9,50,0,999.9,0,0,2,0,5,0,1,0,8,31
01/08/2017,MANHATTAN,2,2017,8,1,01/08/2017,68.2,64.8,1017.1,10,8.6,12,999.9,75.9,50,0,999.9,0,0,4,0,11,0,5,0,20,135
01/09/2017,QUEENS,5,2017,9,1,01/09/2017,62.7,50,1015.1,10,10.6,15.9,22,75,55,0,999.9,0,0,4,0,38,0,4,0,46,184
01/09/2017,STATEN ISLAND,5,2017,9,1,01/09/2017,62.7,50,1015.1,10,10.6,15.9,22,75,55,0,999.9,0,0,0,0,9,0,1,0,10,35
01/09/2017,BROOKLYN,5,2017,9,1,01/09/2017,62.7,50,1015.1,10,10.6,15.9,22,75,55,0,999.9,0,1,15,0,34,0,9,0,58,200
01/09/2017,BRONX,5,2017,9,1,01/09/2017,62.7,50,1015.1,10,10.6,15.9,22,75,55,0,999.9,0,0,0,0,32,0,4,0,36,96
01/09/2017,MANHATTAN,5,2017,9,1,01/09/2017,62.7,50,1015.1,10,10.6,15.9,22,75,55,0,999.9,0,0,9,0,13,0,9,0,31,129
01/10/2017,STATEN ISLAND,7,2017,10,1,01/10/2017,55.5,46.8,1025.7,10,7.9,11.1,999.9,63,48,0.08,999.9,0,0,0,0,3,0,0,0,3,27
01/10/2017,BROOKLYN,7,2017,10,1,01/10/2017,55.5,46.8,1025.7,10,7.9,11.1,999.9,63,48,0.08,999.9,0,0,8,1,31,0,11,0,50,169
01/10/2017,BRONX,7,2017,10,1,01/10/2017,55.5,46.8,1025.7,10,7.9,11.1,999.9,63,48,0.08,999.9,0,0,2,0,23,0,2,0,27,88
01/10/2017,MANHATTAN,7,2017,10,1,01/10/2017,55.5,46.8,1025.7,10,7.9,11.1,999.9,63,48,0.08,999.9,0,0,8,0,21,0,4,0,33,130
01/10/2017,QUEENS,7,2017,10,1,01/10/2017,55.5,46.8,1025.7,10,7.9,11.1,999.9,63,48,0.08,999.9,0,0,1,0,33,0,5,0,39,138
01/11/2017,MANHATTAN,3,2017,11,1,01/11/2017,50.6,39.9,1026.5,10,6.7,14,999.9,61,37.9,0,999.9,0,0,5,0,14,0,7,0,26,143
01/11/2017,BROOKLYN,3,2017,11,1,01/11/2017,50.6,39.9,1026.5,10,6.7,14,999.9,61,37.9,0,999.9,0,0,1,0,30,0,15,0,46,179
01/11/2017,QUEENS,3,2017,11,1,01/11/2017,50.6,39.9,1026.5,10,6.7,14,999.9,61,37.9,0,999.9,0,0,4,0,42,0,6,0,52,156
01/11/2017,BRONX,3,2017,11,1,01/11/2017,50.6,39.9,1026.5,10,6.7,14,999.9,61,37.9,0,999.9,0,0,0,0,24,0,3,0,27,70
01/11/2017,STATEN ISLAND,3,2017,11,1,01/11/2017,50.6,39.9,1026.5,10,6.7,14,999.9,61,37.9,0,999.9,0,0,1,0,11,1,0,1,12,34
01/12/2017,BRONX,5,2017,12,1,01/12/2017,48.2,44.2,1018.5,10,10,15.9,24.1,52,33.1,0,999.9,0,0,1,0,29,0,8,0,38,126
01/12/2017,QUEENS,5,2017,12,1,01/12/2017,48.2,44.2,1018.5,10,10,15.9,24.1,52,33.1,0,999.9,0,0,3,0,34,0,16,0,53,209
01/12/2017,BROOKLYN,5,2017,12,1,01/12/2017,48.2,44.2,1018.5,10,10,15.9,24.1,52,33.1,0,999.9,0,0,6,0,43,0,15,0,64,199
01/12/2017,MANHATTAN,5,2017,12,1,01/12/2017,48.2,44.2,1018.5,10,10,15.9,24.1,52,33.1,0,999.9,0,0,4,0,14,0,12,0,30,151
01/12/2017,STATEN ISLAND,5,2017,12,1,01/12/2017,48.2,44.2,1018.5,10,10,15.9,24.1,52,33.1,0,999.9,0,0,0,0,2,0,0,0,2,38
02/01/2017,BRONX,1,2017,1,2,02/01/2017,37.4,28.7,1032,10,7.1,12,999.9,50,26.1,0.03,999.9,0,0,0,0,8,0,5,0,13,59
02/01/2017,BROOKLYN,1,2017,1,2,02/01/2017,37.4,28.7,1032,10,7.1,12,999.9,50,26.1,0.03,999.9,0,0,3,0,20,0,13,0,37,122
02/01/2017,QUEENS,1,2017,1,2,02/01/2017,37.4,28.7,1032,10,7.1,12,999.9,50,26.1,0.03,999.9,0,0,0,0,21,0,12,0,35,143
02/01/2017,STATEN ISLAND,1,2017,1,2,02/01/2017,37.4,28.7,1032,10,7.1,12,999.9,50,26.1,0.03,999.9,0,0,1,0,3,0,1,0,5,25
02/01/2017,MANHATTAN,1,2017,1,2,02/01/2017,37.4,28.7,1032,10,7.1,12,999.9,50,26.1,0.03,999.9,0,0,3,0,12,0,6,0,19,83
02/02/2017,BRONX,4,2017,2,2,02/02/2017,37.7,24.2,1016,10,9.9,20,27,45,30,0,999.9,0,0,0,0,23,0,5,0,28,98
02/02/2017,QUEENS,4,2017,2,2,02/02/2017,37.7,24.2,1016,10,9.9,20,27,45,30,0,999.9,0,0,1,0,25,0,8,0,34,147
02/02/2017,BROOKLYN,4,2017,2,2,02/02/2017,37.7,24.2,1016,10,9.9,20,27,45,30,0,999.9,0,0,4,0,29,0,7,0,40,169
02/02/2017,MANHATTAN,4,2017,2,2,02/02/2017,37.7,24.2,1016,10,9.9,20,27,45,30,0,999.9,0,0,3,0,8,0,9,0,20,121
02/02/2017,STATEN ISLAND,4,2017,2,2,02/02/2017,37.7,24.2,1016,10,9.9,20,27,45,30,0,999.9,0,0,0,0,9,0,0,0,9,25
02/03/2017,QUEENS,4,2017,3,2,02/03/2017,47.8,36.9,999.2,6.9,21.6,28,41,52,37.9,0,999.9,0,0,1,0,32,0,9,0,42,161
02/03/2017,MANHATTAN,4,2017,3,2,02/03/2017,47.8,36.9,999.2,6.9,21.6,28,41,52,37.9,0,999.9,0,0,3,0,15,0,9,0,27,138
02/03/2017,BRONX,4,2017,3,2,02/03/2017,47.8,36.9,999.2,6.9,21.6,28,41,52,37.9,0,999.9,0,0,1,0,7,0,5,0,13,90
02/03/2017,BROOKLYN,4,2017,3,2,02/03/2017,47.8,36.9,999.2,6.9,21.6,28,41,52,37.9,0,999.9,0,0,2,0,23,0,19,0,44,193
02/03/2017,STATEN ISLAND,4,2017,3,2,02/03/2017,47.8,36.9,999.2,6.9,21.6,28,41,52,37.9,0,999.9,0,0,0,0,6,0,2,0,8,36
02/04/2017,QUEENS,7,2017,4,2,02/04/2017,39.7,33,1015.1,9.3,14.7,24.1,35.9,46.9,37,1.45,999.9,0,0,2,0,32,0,3,0,37,140
02/04/2017,MANHATTAN,7,2017,4,2,02/04/2017,39.7,33,1015.1,9.3,14.7,24.1,35.9,46.9,37,1.45,999.9,0,0,2,0,15,0,2,0,19,93
02/04/2017,BROOKLYN,7,2017,4,2,02/04/2017,39.7,33,1015.1,9.3,14.7,24.1,35.9,46.9,37,1.45,999.9,0,0,9,0,30,0,11,0,50,147
02/04/2017,BRONX,7,2017,4,2,02/04/2017,39.7,33,1015.1,9.3,14.7,24.1,35.9,46.9,37,1.45,999.9,0,0,3,0,11,0,6,0,20,87
02/04/2017,STATEN ISLAND,7,2017,4,2,02/04/2017,39.7,33,1015.1,9.3,14.7,24.1,35.9,46.9,37,1.45,999.9,0,0,0,0,5,0,1,0,6,25
02/05/2017,QUEENS,2,2017,5,2,02/05/2017,55.4,53.4,1003.9,2.2,14.5,22.9,29.9,60.1,45,0,999.9,1,0,1,0,36,0,9,0,46,201
02/05/2017,MANHATTAN,2,2017,5,2,02/05/2017,55.4,53.4,1003.9,2.2,14.5,22.9,29.9,60.1,45,0,999.9,1,0,5,0,14,0,3,0,22,161
02/05/2017,BRONX,2,2017,5,2,02/05/2017,55.4,53.4,1003.9,2.2,14.5,22.9,29.9,60.1,45,0,999.9,1,0,1,0,39,0,2,0,42,112
02/05/2017,BROOKLYN,2,2017,5,2,02/05/2017,55.4,53.4,1003.9,2.2,14.5,22.9,29.9,60.1,45,0,999.9,1,0,6,0,38,0,20,0,64,204
02/05/2017,STATEN ISLAND,2,2017,5,2,02/05/2017,55.4,53.4,1003.9,2.2,14.5,22.9,29.9,60.1,45,0,999.9,1,0,0,0,9,0,0,0,9,34
02/06/2017,BROOKLYN,5,2017,6,2,02/06/2017,58.2,48.2,1013.4,8.3,8.2,12,999.9,66,52,0,999.9,1,0,11,0,37,0,13,0,61,221
02/06/2017,BRONX,5,2017,6,2,02/06/2017,58.2,48.2,1013.4,8.3,8.2,12,999.9,66,52,0,999.9,1,0,3,0,27,0,5,0,35,109
02/06/2017,QUEENS,5,2017,6,2,02/06/2017,58.2,48.2,1013.4,8.3,8.2,12,999.9,66,52,0,999.9,1,0,5,0,52,0,8,0,65,199
02/06/2017,MANHATTAN,5,2017,6,2,02/06/2017,58.2,48.2,1013.4,8.3,8.2,12,999.9,66,52,0,999.9,1,0,5,0,29,0,7,0,41,134
02/06/2017,STATEN ISLAND,5,2017,6,2,02/06/2017,58.2,48.2,1013.4,8.3,8.2,12,999.9,66,52,0,999.9,1,0,0,0,4,0,3,0,7,38
02/07/2017,MANHATTAN,7,2017,7,2,02/07/2017,68.7,67.4,1013.7,4.2,11.4,15,20,73.9,64.4,0.03,999.9,1,0,3,0,12,1,3,1,18,77
02/07/2017,BROOKLYN,7,2017,7,2,02/07/2017,68.7,67.4,1013.7,4.2,11.4,15,20,73.9,64.4,0.03,999.9,1,0,7,0,37,0,9,0,53,145
02/07/2017,QUEENS,7,2017,7,2,02/07/2017,68.7,67.4,1013.7,4.2,11.4,15,20,73.9,64.4,0.03,999.9,1,0,5,0,46,0,6,0,57,179
02/07/2017,BRONX,7,2017,7,2,02/07/2017,68.7,67.4,1013.7,4.2,11.4,15,20,73.9,64.4,0.03,999.9,1,0,1,1,24,0,7,0,32,78
02/07/2017,STATEN ISLAND,7,2017,7,2,02/07/2017,68.7,67.4,1013.7,4.2,11.4,15,20,73.9,64.4,0.03,999.9,1,0,0,0,3,0,0,0,3,15
02/08/2017,QUEENS,3,2017,8,2,02/08/2017,68.6,66.6,1018.9,9.9,6.5,11.1,999.9,75.9,63,0,999.9,0,0,2,0,31,0,4,0,37,167
02/08/2017,BROOKLYN,3,2017,8,2,02/08/2017,68.6,66.6,1018.9,9.9,6.5,11.1,999.9,75.9,63,0,999.9,0,0,8,0,22,0,9,0,39,167
02/08/2017,MANHATTAN,3,2017,8,2,02/08/2017,68.6,66.6,1018.9,9.9,6.5,11.1,999.9,75.9,63,0,999.9,0,0,4,0,13,0,5,0,22,137
02/08/2017,STATEN ISLAND,3,2017,8,2,02/08/2017,68.6,66.6,1018.9,9.9,6.5,11.1,999.9,75.9,63,0,999.9,0,0,2,0,8,0,1,0,11,38
02/08/2017,BRONX,3,2017,8,2,02/08/2017,68.6,66.6,1018.9,9.9,6.5,11.1,999.9,75.9,63,0,999.9,0,0,2,0,23,0,5,0,30,81
02/09/2017,MANHATTAN,6,2017,9,2,02/09/2017,58.7,45.2,1022.4,10,5.3,8.9,999.9,66.9,50,0,999.9,0,0,4,0,27,0,8,0,39,106
02/09/2017,QUEENS,6,2017,9,2,02/09/2017,58.7,45.2,1022.4,10,5.3,8.9,999.9,66.9,50,0,999.9,0,0,4,0,35,0,7,0,46,140
02/09/2017,BROOKLYN,6,2017,9,2,02/09/2017,58.7,45.2,1022.4,10,5.3,8.9,999.9,66.9,50,0,999.9,0,0,4,0,42,0,13,0,59,174
02/09/2017,BRONX,6,2017,9,2,02/09/2017,58.7,45.2,1022.4,10,5.3,8.9,999.9,66.9,50,0,999.9,0,0,3,0,21,0,4,0,28,85
02/09/2017,STATEN ISLAND,6,2017,9,2,02/09/2017,58.7,45.2,1022.4,10,5.3,8.9,999.9,66.9,50,0,999.9,0,0,0,0,4,0,2,0,6,28
02/10/2017,BROOKLYN,1,2017,10,2,02/10/2017,58,51.4,1026.8,10,9.3,15,999.9,66,48,0,999.9,0,0,8,0,31,0,15,0,54,230
02/10/2017,QUEENS,1,2017,10,2,02/10/2017,58,51.4,1026.8,10,9.3,15,999.9,66,48,0,999.9,0,0,4,0,64,0,19,0,86,212
02/10/2017,BRONX,1,2017,10,2,02/10/2017,58,51.4,1026.8,10,9.3,15,999.9,66,48,0,999.9,0,0,1,0,12,0,6,0,19,97
02/10/2017,MANHATTAN,1,2017,10,2,02/10/2017,58,51.4,1026.8,10,9.3,15,999.9,66,48,0,999.9,0,0,5,0,12,0,1,0,18,113
02/10/2017,STATEN ISLAND,1,2017,10,2,02/10/2017,58,51.4,1026.8,10,9.3,15,999.9,66,48,0,999.9,0,0,0,0,6,0,3,0,9,42
02/11/2017,STATEN ISLAND,4,2017,11,2,02/11/2017,58.9,56.1,1026.9,10,10.4,15.9,999.9,64,55,0,999.9,0,0,0,0,7,0,1,0,8,38
02/11/2017,QUEENS,4,2017,11,2,02/11/2017,58.9,56.1,1026.9,10,10.4,15.9,999.9,64,55,0,999.9,0,0,6,1,34,0,13,0,53,184
02/11/2017,MANHATTAN,4,2017,11,2,02/11/2017,58.9,56.1,1026.9,10,10.4,15.9,999.9,64,55,0,999.9,0,0,10,0,12,0,4,0,26,157
02/11/2017,BRONX,4,2017,11,2,02/11/2017,58.9,56.1,1026.9,10,10.4,15.9,999.9,64,55,0,999.9,0,0,5,0,23,0,7,0,35,106
02/11/2017,BROOKLYN,4,2017,11,2,02/11/2017,58.9,56.1,1026.9,10,10.4,15.9,999.9,64,55,0,999.9,0,0,8,0,33,0,13,0,53,218
02/12/2017,BROOKLYN,6,2017,12,2,02/12/2017,42.5,34.2,1024.2,10,8,15.9,21,52,35.1,0,999.9,0,0,4,0,31,0,6,0,43,162
02/12/2017,STATEN ISLAND,6,2017,12,2,02/12/2017,42.5,34.2,1024.2,10,8,15.9,21,52,35.1,0,999.9,0,0,0,0,5,0,0,0,5,35
02/12/2017,BRONX,6,2017,12,2,02/12/2017,42.5,34.2,1024.2,10,8,15.9,21,52,35.1,0,999.9,0,0,0,0,13,0,6,0,19,86
02/12/2017,MANHATTAN,6,2017,12,2,02/12/2017,42.5,34.2,1024.2,10,8,15.9,21,52,35.1,0,999.9,0,0,2,0,4,0,3,0,9,102
02/12/2017,QUEENS,6,2017,12,2,02/12/2017,42.5,34.2,1024.2,10,8,15.9,21,52,35.1,0,999.9,0,0,2,0,32,0,7,0,41,160
03/01/2017,MANHATTAN,2,2017,1,3,03/01/2017,44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,999.9,0,0,0,0,16,0,17,0,33,128
03/01/2017,BRONX,2,2017,1,3,03/01/2017,44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,999.9,0,0,2,0,18,0,14,0,34,87
03/01/2017,BROOKLYN,2,2017,1,3,03/01/2017,44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,999.9,0,0,1,0,28,1,30,1,59,179
03/01/2017,QUEENS,2,2017,1,3,03/01/2017,44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,999.9,0,0,1,0,36,0,24,0,62,191
03/01/2017,STATEN ISLAND,2,2017,1,3,03/01/2017,44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,999.9,0,0,0,0,2,0,0,0,2,35
03/02/2017,BROOKLYN,5,2017,2,3,03/02/2017,30.9,14,1020.2,10,9,14,19,44.1,26.1,0,999.9,0,0,0,0,24,0,9,0,33,149
03/02/2017,BRONX,5,2017,2,3,03/02/2017,30.9,14,1020.2,10,9,14,19,44.1,26.1,0,999.9,0,0,1,0,14,0,7,0,22,107
03/02/2017,MANHATTAN,5,2017,2,3,03/02/2017,30.9,14,1020.2,10,9,14,19,44.1,26.1,0,999.9,0,0,0,0,6,0,10,0,16,113
03/02/2017,QUEENS,5,2017,2,3,03/02/2017,30.9,14,1020.2,10,9,14,19,44.1,26.1,0,999.9,0,0,2,0,37,0,4,0,43,175
03/02/2017,STATEN ISLAND,5,2017,2,3,03/02/2017,30.9,14,1020.2,10,9,14,19,44.1,26.1,0,999.9,0,0,0,0,9,0,0,0,9,31
03/03/2017,QUEENS,5,2017,3,3,03/03/2017,33.2,8.8,1018.3,10,11.8,15.9,25.1,51.1,28,0,999.9,0,1,3,0,25,0,9,0,37,203
03/03/2017,STATEN ISLAND,5,2017,3,3,03/03/2017,33.2,8.8,1018.3,10,11.8,15.9,25.1,51.1,28,0,999.9,0,0,0,0,4,0,2,0,6,40
03/03/2017,BROOKLYN,5,2017,3,3,03/03/2017,33.2,8.8,1018.3,10,11.8,15.9,25.1,51.1,28,0,999.9,0,0,4,0,43,0,14,0,61,212
03/03/2017,MANHATTAN,5,2017,3,3,03/03/2017,33.2,8.8,1018.3,10,11.8,15.9,25.1,51.1,28,0,999.9,0,0,6,0,8,0,4,0,18,132
03/03/2017,BRONX,5,2017,3,3,03/03/2017,33.2,8.8,1018.3,10,11.8,15.9,25.1,51.1,28,0,999.9,0,0,0,0,28,0,6,0,34,133
03/04/2017,QUEENS,1,2017,4,3,03/04/2017,43,31.7,1018,10,6.9,13,999.9,54,32,0,999.9,0,0,2,0,31,0,8,0,41,164
03/04/2017,STATEN ISLAND,1,2017,4,3,03/04/2017,43,31.7,1018,10,6.9,13,999.9,54,32,0,999.9,0,0,0,0,9,0,2,0,11,39
03/04/2017,BROOKLYN,1,2017,4,3,03/04/2017,43,31.7,1018,10,6.9,13,999.9,54,32,0,999.9,0,0,2,1,23,0,7,0,32,185
03/04/2017,MANHATTAN,1,2017,4,3,03/04/2017,43,31.7,1018,10,6.9,13,999.9,54,32,0,999.9,0,0,7,0,13,0,9,0,29,121
03/04/2017,BRONX,1,2017,4,3,03/04/2017,43,31.7,1018,10,6.9,13,999.9,54,32,0,999.9,0,0,1,0,28,0,6,0,35,96
03/05/2017,QUEENS,3,2017,5,3,03/05/2017,54.7,44.3,1009.1,9.5,13,18.1,22.9,60.1,48.9,0.61,999.9,0,0,0,0,34,0,9,0,43,194
03/05/2017,MANHATTAN,3,2017,5,3,03/05/2017,54.7,44.3,1009.1,9.5,13,18.1,22.9,60.1,48.9,0.61,999.9,0,0,4,0,10,0,4,0,18,131
03/05/2017,BRONX,3,2017,5,3,03/05/2017,54.7,44.3,1009.1,9.5,13,18.1,22.9,60.1,48.9,0.61,999.9,0,0,0,0,22,0,8,0,30,104
03/05/2017,BROOKLYN,3,2017,5,3,03/05/2017,54.7,44.3,1009.1,9.5,13,18.1,22.9,60.1,48.9,0.61,999.9,0,0,5,0,23,0,19,0,47,214
03/05/2017,STATEN ISLAND,3,2017,5,3,03/05/2017,54.7,44.3,1009.1,9.5,13,18.1,22.9,60.1,48.9,0.61,999.9,0,0,0,0,4,0,1,0,5,35
03/06/2017,MANHATTAN,6,2017,6,3,03/06/2017,56.9,47.9,1012.4,10,8.2,14,999.9,66,43,0,999.9,0,0,4,0,11,0,4,0,19,119
03/06/2017,BROOKLYN,6,2017,6,3,03/06/2017,56.9,47.9,1012.4,10,8.2,14,999.9,66,43,0,999.9,0,0,10,0,57,0,5,0,72,172
03/06/2017,STATEN ISLAND,6,2017,6,3,03/06/2017,56.9,47.9,1012.4,10,8.2,14,999.9,66,43,0,999.9,0,0,0,0,4,1,6,1,10,41
03/06/2017,QUEENS,6,2017,6,3,03/06/2017,56.9,47.9,1012.4,10,8.2,14,999.9,66,43,0,999.9,0,0,2,0,67,0,7,0,76,175
03/06/2017,BRONX,6,2017,6,3,03/06/2017,56.9,47.9,1012.4,10,8.2,14,999.9,66,43,0,999.9,0,0,2,0,18,0,4,0,24,90
03/07/2017,BRONX,1,2017,7,3,03/07/2017,70.9,66.1,1013.9,8.2,9.5,14,999.9,82,64.9,0,999.9,1,0,2,1,14,0,5,0,21,91
03/07/2017,QUEENS,1,2017,7,3,03/07/2017,70.9,66.1,1013.9,8.2,9.5,14,999.9,82,64.9,0,999.9,1,0,1,0,36,0,6,0,43,201
03/07/2017,MANHATTAN,1,2017,7,3,03/07/2017,70.9,66.1,1013.9,8.2,9.5,14,999.9,82,64.9,0,999.9,1,0,4,0,15,0,5,0,24,84
03/07/2017,BROOKLYN,1,2017,7,3,03/07/2017,70.9,66.1,1013.9,8.2,9.5,14,999.9,82,64.9,0,999.9,1,0,5,0,32,0,6,0,43,185
03/07/2017,STATEN ISLAND,1,2017,7,3,03/07/2017,70.9,66.1,1013.9,8.2,9.5,14,999.9,82,64.9,0,999.9,1,0,0,0,1,0,1,0,2,26
03/08/2017,BRONX,4,2017,8,3,03/08/2017,67.5,66,1020.6,9.1,5.8,8.9,999.9,75,61,0,999.9,1,0,1,0,29,0,9,0,39,109
03/08/2017,QUEENS,4,2017,8,3,03/08/2017,67.5,66,1020.6,9.1,5.8,8.9,999.9,75,61,0,999.9,1,0,4,0,49,0,6,0,59,193
