2015-02-15,BRONX,7,2015,02,15,2015-02-15,25.7,21,996.7,4.6,19.6,41.0,55.9,34,8.1,0.04,999.9,1,0,0,0,8,0,2,0,10,44
2015-02-15,MANHATTAN,7,2015,02,15,2015-02-15,25.7,21,996.7,4.6,19.6,41.0,55.9,34,8.1,0.04,999.9,1,0,2,0,8,0,8,0,18,99
2015-02-15,BROOKLYN,7,2015,02,15,2015-02-15,25.7,21,996.7,4.6,19.6,41.0,55.9,34,8.1,0.04,999.9,1,0,2,0,14,0,3,0,19,130
2015-02-15,QUEENS,7,2015,02,15,2015-02-15,25.7,21,996.7,4.6,19.6,41.0,55.9,34,8.1,0.04,999.9,1,0,0,0,18,0,4,0,22,92
2015-02-15,STATEN ISLAND,7,2015,02,15,2015-02-15,25.7,21,996.7,4.6,19.6,41.0,55.9,34,8.1,0.04,999.9,1,0,0,0,6,0,0,0,6,25
2015-03-01,STATEN ISLAND,7,2015,03,01,2015-03-01,23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,0,0,7,0,0,0,7,31
2015-03-01,BRONX,7,2015,03,01,2015-03-01,23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,0,0,17,0,2,0,19,82
2015-03-01,MANHATTAN,7,2015,03,01,2015-03-01,23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,1,0,13,0,3,0,17,103
2015-03-01,BROOKLYN,7,2015,03,01,2015-03-01,23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,0,0,22,0,4,0,26,174
2015-03-01,QUEENS,7,2015,03,01,2015-03-01,23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,0,1,42,0,4,0,46,191
2015-10-03,QUEENS,6,2015,10,03,2015-10-03,55.5,50.4,1026,7.9,22.1,27.0,38.1,57.9,53.6,1.01,999.9,0,0,1,0,47,0,4,0,52,133
2015-10-03,BRONX,6,2015,10,03,2015-10-03,55.5,50.4,1026,7.9,22.1,27.0,38.1,57.9,53.6,1.01,999.9,0,0,1,0,24,0,1,0,26,71
2015-10-03,MANHATTAN,6,2015,10,03,2015-10-03,55.5,50.4,1026,7.9,22.1,27.0,38.1,57.9,53.6,1.01,999.9,0,0,1,0,19,0,6,0,26,119
2015-10-03,BROOKLYN,6,2015,10,03,2015-10-03,55.5,50.4,1026,7.9,22.1,27.0,38.1,57.9,53.6,1.01,999.9,0,0,2,0,14,0,8,0,24,132
2015-10-03,STATEN ISLAND,6,2015,10,03,2015-10-03,55.5,50.4,1026,7.9,22.1,27.0,38.1,57.9,53.6,1.01,999.9,0,0,0,0,0,0,1,0,1,14
2015-02-20,MANHATTAN,5,2015,02,20,2015-02-20,14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,2,0,19,0,6,0,27,156
2015-02-20,QUEENS,5,2015,02,20,2015-02-20,14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,0,0,26,2,3,2,29,141
2015-02-20,BRONX,5,2015,02,20,2015-02-20,14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,0,0,4,0,4,0,8,70
2015-02-20,BROOKLYN,5,2015,02,20,2015-02-20,14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,0,0,13,1,13,1,26,147
2015-02-20,STATEN ISLAND,5,2015,02,20,2015-02-20,14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,0,0,0,0,2,0,2,19
2015-03-28,MANHATTAN,6,2015,03,28,2015-03-28,37.4,34.5,1005.4,7.8,12.7,20.0,28,39,33.8,0.24,999.9,0,0,1,0,6,0,2,0,9,94
2015-03-28,QUEENS,6,2015,03,28,2015-03-28,37.4,34.5,1005.4,7.8,12.7,20.0,28,39,33.8,0.24,999.9,0,0,1,0,20,0,2,0,23,115
2015-03-28,BROOKLYN,6,2015,03,28,2015-03-28,37.4,34.5,1005.4,7.8,12.7,20.0,28,39,33.8,0.24,999.9,0,0,1,0,12,0,5,0,18,117
2015-03-28,BRONX,6,2015,03,28,2015-03-28,37.4,34.5,1005.4,7.8,12.7,20.0,28,39,33.8,0.24,999.9,0,0,0,0,14,0,1,0,15,48
2015-03-28,STATEN ISLAND,6,2015,03,28,2015-03-28,37.4,34.5,1005.4,7.8,12.7,20.0,28,39,33.8,0.24,999.9,0,0,0,0,5,0,0,0,5,25
2015-02-03,BRONX,2,2015,02,03,2015-02-03,21,11.7,1016.9,9.3,17.6,33.0,42.9,46,14,0.86,999.9,0,0,0,0,9,0,5,0,14,71
2015-02-03,BROOKLYN,2,2015,02,03,2015-02-03,21,11.7,1016.9,9.3,17.6,33.0,42.9,46,14,0.86,999.9,0,0,1,0,47,0,8,0,56,269
2015-02-03,QUEENS,2,2015,02,03,2015-02-03,21,11.7,1016.9,9.3,17.6,33.0,42.9,46,14,0.86,999.9,0,0,0,0,16,1,8,1,24,152
