2021-03-15,MANHATTAN,1,2021,03,15,2021-03-15,22.1,6.4,1022,9.5,18.2,53,999.9,27,18,0,999.9,1,0,3,0,9,0,5,0,17,34
2021-03-15,BROOKLYN,1,2021,03,15,2021-03-15,22.1,6.4,1022,9.5,18.2,53,999.9,27,18,0,999.9,1,0,6,0,30,0,10,0,46,83
2021-03-15,BRONX,1,2021,03,15,2021-03-15,22.1,6.4,1022,9.5,18.2,53,999.9,27,18,0,999.9,1,0,2,0,13,0,4,0,19,49
2021-03-15,QUEENS,1,2021,03,15,2021-03-15,22.1,6.4,1022,9.5,18.2,53,999.9,27,18,0,999.9,1,0,1,0,9,0,6,0,16,63
2021-03-15,STATEN ISLAND,1,2021,03,15,2021-03-15,22.1,6.4,1022,9.5,18.2,53,999.9,27,18,0,999.9,1,0,1,0,1,0,0,0,2,9
2021-01-30,QUEENS,6,2021,01,30,2021-01-30,19.2,11.2,1020.3,9.5,15.3,27,40,23,10.9,0,999.9,1,0,0,0,17,0,4,0,21,87
2021-01-30,STATEN ISLAND,6,2021,01,30,2021-01-30,19.2,11.2,1020.3,9.5,15.3,27,40,23,10.9,0,999.9,1,0,0,0,3,0,0,0,3,19
2021-01-30,BROOKLYN,6,2021,01,30,2021-01-30,19.2,11.2,1020.3,9.5,15.3,27,40,23,10.9,0,999.9,1,0,1,0,19,0,4,0,24,82
2021-01-30,BRONX,6,2021,01,30,2021-01-30,19.2,11.2,1020.3,9.5,15.3,27,40,23,10.9,0,999.9,1,0,1,0,12,0,1,0,14,56
2021-01-30,MANHATTAN,6,2021,01,30,2021-01-30,19.2,11.2,1020.3,9.5,15.3,27,40,23,10.9,0,999.9,1,0,2,0,7,0,1,0,10,26
2021-02-01,BROOKLYN,1,2021,02,01,2021-02-01,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,0,0,0,15,0,2,0,17,79
2021-02-01,QUEENS,1,2021,02,01,2021-02-01,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,0,0,0,8,0,2,0,10,74
2021-02-01,BRONX,1,2021,02,01,2021-02-01,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,0,0,0,6,0,0,0,6,36
2021-02-01,MANHATTAN,1,2021,02,01,2021-02-01,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,0,0,0,0,0,1,0,1,31
2021-02-01,STATEN ISLAND,1,2021,02,01,2021-02-01,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,0,0,0,0,0,0,0,0,8
2021-01-29,QUEENS,5,2021,01,29,2021-01-29,18.1,8.9,1010.8,8.5,21.7,27,38.1,37,10.9,0.01,999.9,1,0,0,0,28,1,7,1,35,82
2021-01-29,BROOKLYN,5,2021,01,29,2021-01-29,18.1,8.9,1010.8,8.5,21.7,27,38.1,37,10.9,0.01,999.9,1,0,5,0,16,0,4,0,25,79
2021-01-29,BRONX,5,2021,01,29,2021-01-29,18.1,8.9,1010.8,8.5,21.7,27,38.1,37,10.9,0.01,999.9,1,0,2,0,14,0,3,0,19,47
2021-01-29,MANHATTAN,5,2021,01,29,2021-01-29,18.1,8.9,1010.8,8.5,21.7,27,38.1,37,10.9,0.01,999.9,1,0,2,0,9,1,4,1,15,48
2021-01-29,STATEN ISLAND,5,2021,01,29,2021-01-29,18.1,8.9,1010.8,8.5,21.7,27,38.1,37,10.9,0.01,999.9,1,0,1,0,9,1,1,1,11,12
2021-06-30,BROOKLYN,3,2021,06,30,2021-06-30,73.5,69.5,1016.2,7.3,12,18.1,22.9,78.1,69.8,0,999.9,0,0,11,0,33,0,7,0,52,108
2021-06-30,BRONX,3,2021,06,30,2021-06-30,73.5,69.5,1016.2,7.3,12,18.1,22.9,78.1,69.8,0,999.9,0,0,3,0,10,0,3,0,18,64
2021-06-30,STATEN ISLAND,3,2021,06,30,2021-06-30,73.5,69.5,1016.2,7.3,12,18.1,22.9,78.1,69.8,0,999.9,0,0,0,0,10,0,3,0,13,20
2021-06-30,QUEENS,3,2021,06,30,2021-06-30,73.5,69.5,1016.2,7.3,12,18.1,22.9,78.1,69.8,0,999.9,0,0,5,0,32,0,12,0,50,97
2021-06-30,MANHATTAN,3,2021,06,30,2021-06-30,73.5,69.5,1016.2,7.3,12,18.1,22.9,78.1,69.8,0,999.9,0,0,6,0,7,0,3,0,18,56
2021-07-08,QUEENS,4,2021,07,08,2021-07-08,72.5,69.9,1016.7,3,6,11.1,999.9,75.9,69.8,0,999.9,1,0,8,0,24,0,3,0,39,69
